Nombre de la revista,Número de la contribución,Autor de la contribución,Roles,Seudónimo / Abreviatura del nombre,País de origen,Título de la contribución,Número del fascículo,Fecha de publicación,Traducción,Traductor,Lengua en la que aparece en la revista,Lengua original [si es traducción],Tipo de contribución [Género según investigador],Tipo de contribución según la revista,Dedicatoria,Obras reseñadas [solo se indica para el caso de las reseñas],Cantidad de páginas,Paginación,Comentarios
Revista Moderna. (Enciclopedia colombiana),423,La dirección,Director,NA,Colombia,Revista Política,20,Tomo III. Abril 18 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1.5,395-397,NA
Revista Moderna. (Enciclopedia colombiana),424,La dirección,Director,NA,Colombia,Oficina de información,20,Tomo III. Abril 18 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,398,NA
Revista Moderna. (Enciclopedia colombiana),425,La dirección,Director,NA,Colombia,Exportación de pieles,20,Tomo III. Abril 18 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.8,398-399,NA
Revista Moderna. (Enciclopedia colombiana),426,La dirección,Director,NA,Colombia,Ferrocarril del Nordeste,20,Tomo III. Abril 18 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.4,399,NA
Revista Moderna. (Enciclopedia colombiana),427,La dirección,Director,NA,Colombia,Nueva línea de tranvías,20,Tomo III. Abril 18 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.3,399,NA
Revista Moderna. (Enciclopedia colombiana),428,La dirección,Director,NA,Colombia,El ideal político del Libertador Simón Bolívar,20,Tomo III. Abril 18 de 1916,No,NA,Español,NA,Reseña,Bibliografía,NA,El Ideal Polpitico del Libertador Simón Bolívar por J.D. Monsalve,1,400,"Transferencia: reseña de libro. (Bogotá. Imprenta Nacional, 1616)"
Revista Moderna. (Enciclopedia colombiana),429,La dirección,Director,NA,Colombia,Prospecto,20,Tomo III. Abril 18 de 1916,No,NA,Español,NA,Prosa No ficción,Prospecto,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),430,Anónimo,Creador,NA,NA,NA,20,Tomo III. Abril 18 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),431,La dirección,Director,NA,Colombia,Revista Moderna. Publicación quincenal,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),432,"Holguín y Caro, Hernando",Creador,NA,Colombia,Sobre gambeta,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,15,401-416,NA
Revista Moderna. (Enciclopedia colombiana),433,"Rodó, José Enrique",Creador,NA,Uruguay,La respuesta de Leuconoe,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,5,417-422,NA
Revista Moderna. (Enciclopedia colombiana),434,"Cuervo Márquez, Carlos",Creador,NA,Colombia,La intervención inglesa en la revolución de 1840. (Una rectificación histórica),21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9.5,423-433,NA
Revista Moderna. (Enciclopedia colombiana),435,"Ruíz, Dael",Creador,NA,NA,Crónica quincenal de la guerra,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4,433-438,Transferencias: noticias sobre los asuntos de la guerra
Revista Moderna. (Enciclopedia colombiana),436,La dirección,Director,NA,Colombia,Revista Política,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3.5,438-442,NA
Revista Moderna. (Enciclopedia colombiana),437,Anónimo,Creador,NA,NA,Bienes raíces nacionales,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.3,443-444,NA
Revista Moderna. (Enciclopedia colombiana),438,La dirección,Director,NA,Colombia,En el Colón,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.4,444,NA
Revista Moderna. (Enciclopedia colombiana),439,La dirección,Director,NA,Colombia,Encomiendas postales,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.9,444-445,NA
Revista Moderna. (Enciclopedia colombiana),440,La dirección,Director,NA,Colombia,Puerto de Málaga,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.6,445-446,NA
Revista Moderna. (Enciclopedia colombiana),441,La dirección,Director,NA,Colombia,Instrucción pública en Caldas,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.8,446,NA
Revista Moderna. (Enciclopedia colombiana),442,La dirección,Director,NA,Colombia,Limpia y canalización del río Magdalena,21,Tomo III. Mayo 1 de 1916,No,nA,Español,NA,Prosa No ficción,Notas,NA,NA,1,447,NA
Revista Moderna. (Enciclopedia colombiana),443,La dirección,Director,NA,Colombia,La patria alemana,21,Tomo III. Mayo 1 de 1916,No,nA,Español,NA,Reseña,Bibliografía,NA,La patria alemana por Gonzalo de Quesada,1,448,"Transferencia: reseña de libro. (Lepzig, 1912. Impreso por J.J. Weber)"
Revista Moderna. (Enciclopedia colombiana),444,La dirección,Director,NA,Colombia,Prospecto,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Prosa No ficción,Prospecto,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),445,Anónimo,Creador,NA,NA,NA,21,Tomo III. Mayo 1 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),446,La dirección,Director,NA,Colombia,Revista Moderna. Publicación quincenal,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),447,Anónimo,Creador,NA,NA,NA,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,"Transferencias locales: se mencionan las publicaciones: ""Correo del Cauca"", ""La Patria"", ""La Epoca"" Cartagena, ""El Trabajo"" de Cúcuta.  ""El Tiempo"" Bogotá. "
Revista Moderna. (Enciclopedia colombiana),448,"Narváez, Antonio de",Creador,NA,NA,Equilibrio en los presupuestos,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,13,449-462,NA
Revista Moderna. (Enciclopedia colombiana),449,"Cestero, Tulio ",Creador,NA,República Dominicana,La última noche de Scherehzarda,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,6,463-469,Transferencia: reinterpretación de un relato
Revista Moderna. (Enciclopedia colombiana),450,"Casas, José Joaquín",Creador,NA,Colombia,"Concurso de ""Revista Moderna""",22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.6,470,Transferencias locales: criterios de los evaluadores de los textos que participaron en el consurso
Revista Moderna. (Enciclopedia colombiana),450,"Gómez Restrepo, Antonio",Creador,NA,Colombia,"Concurso de ""Revista Moderna""",22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.6,470,Transferencias locales: criterios de los evaluadores de los textos que participaron en el consurso
Revista Moderna. (Enciclopedia colombiana),451,"Rivas Groot, Evaristo",Creador,NA,Colombia,NA,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.4,470,Anuncio de los participantes en el concurso de la revista
Revista Moderna. (Enciclopedia colombiana),451,"Soto Borda, Clímaco",Creador,NA,Colombia,NA,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.4,470,Anuncio de los participantes en el concurso de la revista
Revista Moderna. (Enciclopedia colombiana),451,"Escobar Padilla, Cenón",Creador,NA,NA,NA,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.4,470,Anuncio de los participantes en el concurso de la revista
Revista Moderna. (Enciclopedia colombiana),451,"Güell, Joaquín",Creador,NA,Colombia,NA,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.4,470,Anuncio de los participantes en el concurso de la revista
Revista Moderna. (Enciclopedia colombiana),452,"García, Juan Crisóstomo",Creador,NA,Colombia,El convento de San Diego. (Para el concurso abierto por Revista Moderna),22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,10,471-481,NA
Revista Moderna. (Enciclopedia colombiana),453,"Ruíz, Dael",Creador,NA,NA,Crónica quincenal de la guerra,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3.4,482-486,Transferencias: noticias sobre los asuntos de la guerra
Revista Moderna. (Enciclopedia colombiana),454,La dirección,Director,NA,Colombia,Revista Política,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4,486-491,NA
Revista Moderna. (Enciclopedia colombiana),455,La dirección,Director,NA,Colombia,Centenario de los mártires de 1816,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,492-493,NA
Revista Moderna. (Enciclopedia colombiana),456,La dirección,Director,NA,Colombia,Packing-Houses,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.6,494,NA
Revista Moderna. (Enciclopedia colombiana),457,La dirección,Director,NA,Colombia,Tarifa de aduanas,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.4,494-495,NA
Revista Moderna. (Enciclopedia colombiana),458,La dirección,Director,NA,Colombia,Pensamientos de un viejo,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,Bibliografía,NA,Pensamientos de un viejo por Fernando González,1,496,"Transferencias locales: reseña de libro. (Medellín. Litografía e Imprenta J.L.Arango, 1916)"
Revista Moderna. (Enciclopedia colombiana),459,La dirección,Director,NA,Colombia,Prospecto,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),460,Anónimo,Creador,NA,NA,NA,22,Tomo III. Mayo 15 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,"Contiene publicidad del libro ""Guia General de Cundinamarca"""
Revista Moderna. (Enciclopedia colombiana),461,La dirección,Director,NA,Colombia,Revista Moderna. Publicación quincenal,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),462,Anónimo,Creador,NA,NA,NA,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,"Transferencias locales: se mencionan las publicaciones: ""Correo del Cauca"", ""La Patria"", ""La Epoca"" Cartagena, ""El Trabajo"" de Cúcuta.  ""El Tiempo"" Bogotá. "
Revista Moderna. (Enciclopedia colombiana),463,"Esquivel Obregón, Toribio",Creador,NA,México​,Unidad monetaria y libertad de emisión,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,14,497-511,NA
Revista Moderna. (Enciclopedia colombiana),464,"Pérez Triana, Santiago",Creador,NA,Colombia,El Patent-Club,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,12,512-524,NA
Revista Moderna. (Enciclopedia colombiana),465,"Cuervo, Luis Augusto",Creador,NA,Colombia,La monarquía en Colombia,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,11,525-536,Transferencias: contiene textos en inglés y francés
Revista Moderna. (Enciclopedia colombiana),466,"Ruíz, Dael",Creador,NA,NA,Crónica quincenal de la guerra. La ofensiva contra Verdun,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,537-538,Transferencia: noticias sobre los asuntos de la guerra 
Revista Moderna. (Enciclopedia colombiana),467,La dirección,Director,NA,Colombia,Revista Política,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2.5,539-541,NA
Revista Moderna. (Enciclopedia colombiana),468,La dirección,Director,NA,Colombia,Pérez Triana,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.7,541-543,Transferencia nacional: elogio a Pérez Triana por su muerte
Revista Moderna. (Enciclopedia colombiana),469,La dirección,Director,NA,Colombia,Por nuestras iglesias,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.8,543-544,NA
Revista Moderna. (Enciclopedia colombiana),470,La dirección,Director,NA,Colombia,Prospecto,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),471,Anónimo,Creador,NA,NA,NA,23,Tomo III. Junio 1 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,"Contiene publicidad del libro ""Guia General de Cundinamarca"""
Revista Moderna. (Enciclopedia colombiana),472,La dirección,Director,NA,Colombia,Revista Moderna. Publicación quincenal,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),473,Anónimo,Creador,NA,NA,NA,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,"Transferencias locales: se mencionan las publicaciones: ""Correo del Cauca"", ""La Patria"", ""La Epoca"" Cartagena, ""El Trabajo"" de Cúcuta.  ""El Tiempo"" Bogotá. "
Revista Moderna. (Enciclopedia colombiana),474,"Cuervo Márquez, Carlos",Creador,NA,Colombia,Centralismo y federalismo. Instalación del congreso de Cúcuta y discusión de la ley fundamental,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16,545-561,NA
Revista Moderna. (Enciclopedia colombiana),475,"Gómez Carrillo, Enrique",Creador,NA,Guatemala,Claridades venecianas,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,12.5,562-575,NA
Revista Moderna. (Enciclopedia colombiana),476,"Restrepo Sáenz, José María",Creador,NA,Colombia,Próceres desconocidos,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,575-577,NA
Revista Moderna. (Enciclopedia colombiana),477,"Ruíz, Dael",Creador,NA,NA,Crónica quincenal de la guerra. La batalla del Skager-rack.- Lord Kitchener de Khartoum,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2.3,577-580,Transferencia: noticias sobre los asuntos de la guerra 
Revista Moderna. (Enciclopedia colombiana),478,La dirección,Director,NA,Colombia,Revista Política,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3.3,580-584,NA
Revista Moderna. (Enciclopedia colombiana),479,La dirección,Director,NA,Colombia,Centenario de los próceres de 1816,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,4.5,585-589,NA
Revista Moderna. (Enciclopedia colombiana),480,La dirección,Director,NA,Colombia,Manual Consular Colombiano,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Reseña,Bibliografía,NA,Manual Consular Colombiano de J.M. Pérez Sarmiento,1.5,589-590,"Transferencia: reseña de libro español. (Cádiz, 1915. Talleres Tipográficos de Manuel Álvarez Rodríguez)"
Revista Moderna. (Enciclopedia colombiana),481,La dirección,Director,NA,Colombia,Indice de autores,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,2,591-592,NA
Revista Moderna. (Enciclopedia colombiana),482,La dirección,Director,NA,Colombia,Prospecto,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),483,Anónimo,Creador,NA,NA,NA,24,Tomo III. Junio 19 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,"Contiene publicidad del libro ""Guia General de Cundinamarca"""
Revista Moderna. (Enciclopedia colombiana),484,La dirección,Director,NA,Colombia,Revista Moderna. Publicación quincenal,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),485,Anónimo,Creador,NA,NA,NA,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,"Transferencias locales: se mencionan las publicaciones: ""Correo del Cauca"", ""La Patria"", ""La Epoca"" Cartagena, ""El Trabajo"" de Cúcuta.  ""El Tiempo"" Bogotá. "
Revista Moderna. (Enciclopedia colombiana),486,"Saavedra Molina, Julio",Creador,NA,Chile,Población Castellana del mundo,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9,3--12,NA
Revista Moderna. (Enciclopedia colombiana),487,"Hoyos y Vinent, Antonio de",Creador,NA,España,El pájaro Maravilloso.Último del imperio Azteca,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,5.5,13-19,NA
Revista Moderna. (Enciclopedia colombiana),488,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Doña Isabel de Bobadilla,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10,19-30,NA
Revista Moderna. (Enciclopedia colombiana),489,"Carrillo, Enrique A.",Creador,NA,Perú,La ciudad de las viejas,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,30-33,NA
Revista Moderna. (Enciclopedia colombiana),490,La dirección,Director,NA,Colombia,Mejico y los Estado Unidos,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,33-36,NA
Revista Moderna. (Enciclopedia colombiana),491,La dirección,Director,NA,Colombia,Revista Política,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,8,36-44,NA
Revista Moderna. (Enciclopedia colombiana),492,Anónimo,Creador,NA,NA,La guerra de submarinos,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1.5,44-45,NA
Revista Moderna. (Enciclopedia colombiana),493,La dirección,Director,NA,Colombia,"""Revista Moderna""",25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,46,Transferencias locales: autopromoción
Revista Moderna. (Enciclopedia colombiana),494,Anónimo,Creador,NA,NA,Pluralidad de Emisiones y Reformas Penales,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.5,46-47,NA
Revista Moderna. (Enciclopedia colombiana),495,Anónimo,Reseñista,NA,NA,"Murillo, escritor",25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Reseña,Bibliografía,NA,"Murillo, escritor por L.E.Nieto Caballero",1,48,Transferencias locales: reseña de libro. (Bogotá. Casa Editorial de Arboleda & Valencia)
Revista Moderna. (Enciclopedia colombiana),496,Anónimo,Creador,NA,NA,NA,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,"Transferencias locales: autopromoción. Lista de obras de Emilio Cuervo Márquez (director). Phineés. Novela de los tiempos de cristo. Tierras Lejanas. Viajes en Europa y Oriente. En prensa Novelas Cortas: La Ráfaga, Dos Cartas, La Muerta, Manca de Luz, Lili, El Remanso. En preparación: Páginas dispersas. Estudios y conferencias. También hay un aviso a los agentes y suscriptores, recordando los pafos"
Revista Moderna. (Enciclopedia colombiana),497,Administración,Administrador,NA,Colombia,Aviso a nuestros agentes y suscriptores,25,Tomo IV. Julio 3 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),,La dirección,Director,NA,Colombia,Revista Moderna. Publicación quincenal,26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Creador,NA,NA,NA,26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,"Transferencias locales: se mencionan las publicaciones: ""Correo del Cauca"", ""La Patria"", ""La Epoca"" Cartagena, ""El Trabajo"" de Cúcuta.  ""El Tiempo"" Bogotá. Ademas de las obras publicadas de Emilio Cuervo Márquez"
Revista Moderna. (Enciclopedia colombiana),,"Herrera, Benjamín",Creador,NA,Colombia,Marina mercante nacional,26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6.5,49-56,NA
Revista Moderna. (Enciclopedia colombiana),,"Rabot, Charles",Creador,NA,Francia,El misterio de la expedición Shackleton,26,Tomo IV. Julio 26 de 1916,Sí,Revista Moderna,Español,Francés,Prosa Ficción,NA,NA,NA,7.5,56-64,Transferencia: traducción
Revista Moderna. (Enciclopedia colombiana),,"Ibáñez, Pedro María",Creador,NA,Colombia,Algo de los años del terror (1816),26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,12.7,65-78,NA
Revista Moderna. (Enciclopedia colombiana),,"Carrillo, Enrique A.",Creador,NA,Perú,Cuento de primavera,26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4.7,78-83,NA
Revista Moderna. (Enciclopedia colombiana),,La dirección,Director,NA,Colombia,El balance de la guerra,26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5.5,83-88,NA
Revista Moderna. (Enciclopedia colombiana),,La dirección,Director,NA,Colombia,Revista Política,26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4.5,88-93,NA
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Creador,NA,NA,Fábricas de tejidos u materias primas,26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,93-96,NA
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Reseñista,NA,NA,La Amazonía colombiana,26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Reseña,Bibliografía,NA,La Amazonía colombiana por Demetrio Salamanca,0.5,96,"Transferencia: reseña de libro. (Bogotá. Imprenta Nacional, 1916)"
Revista Moderna. (Enciclopedia colombiana),,La dirección,Director,NA,Colombia,Prospecto,26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Creador,NA,NA,NA,26,Tomo IV. Julio 26 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),,La dirección,Director,NA,Colombia,Revista Moderna. Publicación quincenal,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Creador,NA,NA,NA,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,"Transferencia local: aparecen anuncios de : ""La Epoca"" Cartagena, ""El Tiempo"" Bogotá, ""El Trabajo"" e Cauca"
Revista Moderna. (Enciclopedia colombiana),,"Rosales, Carlos N",Creador,NA,NA,Libertades seccionales,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,11,97-111,NA
Revista Moderna. (Enciclopedia colombiana),,"Rivas Groot, José María",Creador,NA,Colombia,"""El triunfo de la vida"" (Fragmento)",27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa Ficción,Fragmento  ,NA,NA,10,109-119,NA
Revista Moderna. (Enciclopedia colombiana),,"López, Ismael",Creador,Cornelio Hispano,Colombia,Egloga fluvial,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Poesía,NA,NA,NA,6,120-125,Tiene epígrafe de Rufino José Cuervo
Revista Moderna. (Enciclopedia colombiana),,"Sevilla, Rafael",Creador,NA,NA,Expedición arriesgada. Memorias de un oficial del ejército español,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7.5,126-134,NA
Revista Moderna. (Enciclopedia colombiana),,La dirección,Director,NA,Colombia,El desgaste alemán,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4.5,134-138,NA
Revista Moderna. (Enciclopedia colombiana),,La dirección,Director,NA,Colombia,Revista Política,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4.5,139-144,NA
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Creador,NA,NA,El dispensario Montaña para niños pobres,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,144,NA
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Creador,NA,NA,Empréstito municipal,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.4,145-146,NA
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Creador,NA,NA,Fomento de la cultura,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.2,146-147,NA
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Creador,NA,NA,Misión militar,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.6,147-148,Transferencia: texto tomado de El Nuevo Tiempo
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Reseñista,NA,NA,Relaciones entre los Poderes Judicial y Legislativo,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Reseña,Bibliografía,NA,Relaciones entre los Poderes Juducial y Legislativo por Eduardo Rodríguez,0.8,148,"Transferencia: reseña de libro. (Bogotá, 1916)"
Revista Moderna. (Enciclopedia colombiana),,La dirección,Director,NA,Colombia,Prospecto,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Creador,NA,NA,NA,27,Tomo IV. Agosto 10 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),,La dirección,Director,NA,Colombia,Revista Moderna. Publicación quincenal,28,Tomo IV. Agosto 28 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),,Anónimo,Creador,NA,NA,NA,28,Tomo IV. Agosto 28 de 1916,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,"Transferencias locales: se mencionan las publicaciones: ""Correo del Cauca"", ""La Patria"", ""La Epoca"" Cartagena, ""El Trabajo"" de Cúcuta.  ""El Tiempo"" Bogotá.  La ""Patria "" . Ademas de las obras publicadas de Emilio Cuervo Márquez"
Revista Moderna. (Enciclopedia colombiana),,"Lleras Codazzi, Ricardo",Creador,NA,Colombia,Los minerales de cobre en Colombia,28,Tomo IV. Agosto 28 de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9.3,149-159,NA
